order:    [ 5 1 2 4 7 3 0 10 11 15 14 13 17 16 9 6 8 12 ]
d_7_3=2.172241437257 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.172241437257 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.172441637457 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.172441637457 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.172641837658 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.172641837658 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.172842037858 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.172842037858 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.173042238058 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.173042238058 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.173242438258 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.173242438258 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.173442638458 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.173442638458 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.173642838659 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.173642838659 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.173843038859 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.173843038859 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.174043239059 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.174043239059 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.174243439259 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.174243439259 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.174443639459 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.174443639459 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.174643839660 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.174643839660 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.174844039860 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.174844039860 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.175044240060 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.175044240060 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.175244440260 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.175244440260 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.175444640460 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.175444640460 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.175644840661 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.175644840661 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.175845040861 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.175845040861 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.176045241061 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.176045241061 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.176245441261 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.176245441261 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.176445641461 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.176445641461 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.176645841662 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.176645841662 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.176846041862 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.176846041862 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.177046242062 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.177046242062 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.177246442262 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.177246442262 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.177446642462 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.177446642462 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.177646842663 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.177646842663 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.177847042863 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.177847042863 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.178047243063 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.178047243063 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.178247443263 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.178247443263 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.178447643463 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.178447643463 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.178647843664 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.178647843664 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.178848043864 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.178848043864 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.179048244064 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.179048244064 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.179248444264 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.179248444264 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.179448644464 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.179448644464 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.179648844665 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.179648844665 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.179849044865 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.179849044865 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.180049245065 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.180049245065 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.180249445265 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.180249445265 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.180449645465 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.180449645465 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.180649845666 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.180649845666 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.180850045866 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.180850045866 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.181050246066 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.181050246066 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.181250446266 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.181250446266 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.181450646466 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.181450646466 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.181650846667 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.181650846667 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.181851046867 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.181851046867 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.182051247067 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.182051247067 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.182251447267 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.182251447267 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.182451647467 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.182451647467 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.182651847668 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.182651847668 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.182852047868 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.182852047868 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.183052248068 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.183052248068 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.183252448268 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.183252448268 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.183452648468 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.183452648468 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.183652848669 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.183652848669 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.183853048869 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.183853048869 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.184053249069 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.184053249069 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.184253449269 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.184253449269 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.184453649469 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.184453649469 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.184653849670 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.184653849670 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.184854049870 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.184854049870 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.185054250070 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.185054250070 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.185254450270 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.185254450270 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.185454650470 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.185454650470 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.185654850671 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.185654850671 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.185855050871 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.185855050871 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.186055251071 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.186055251071 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.186255451271 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.186255451271 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.186455651471 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.186455651471 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.186655851672 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.186655851672 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.186856051872 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.186856051872 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.187056252072 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.187056252072 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.187256452272 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.187256452272 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.187456652472 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.187456652472 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.187656852673 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.187656852673 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.187857052873 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.187857052873 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.188057253073 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.188057253073 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.188257453273 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.188257453273 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.188457653473 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.188457653473 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.188657853674 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.188657853674 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.188858053874 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.188858053874 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.189058254074 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.189058254074 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.189258454274 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.189258454274 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.189458654474 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.189458654474 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.189658854675 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.189658854675 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.189859054875 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.189859054875 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.190059255075 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.190059255075 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.190259455275 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.190259455275 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.190459655475 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.190459655475 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.190659855676 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.190659855676 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.190860055876 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.190860055876 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.191060256076 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.191060256076 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.191260456276 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.191260456276 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.191460656476 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.191460656476 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.191660856677 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.191660856677 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.191861056877 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.191861056877 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.192061257077 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.192061257077 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.192261457277 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.192261457277 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.192461657477 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.192461657477 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.192661857678 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.192661857678 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.192862057878 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.192862057878 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.193062258078 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.193062258078 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.193262458278 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.193262458278 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.193462658478 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.193462658478 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.193662858679 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.193662858679 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.193863058879 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.193863058879 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.194063259079 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.194063259079 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.194263459279 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.194263459279 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.194463659479 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.194463659479 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.194663859680 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.194663859680 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.194864059880 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.194864059880 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.195064260080 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.195064260080 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.195264460280 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.195264460280 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.195464660480 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.195464660480 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.195664860681 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.195664860681 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.195865060881 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.195865060881 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.196065261081 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.196065261081 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.196265461281 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.196265461281 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.196465661481 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.196465661481 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.196665861682 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.196665861682 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.196866061882 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.196866061882 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.197066262082 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.197066262082 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.197266462282 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.197266462282 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.197466662482 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.197466662482 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.197666862683 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.197666862683 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.197867062883 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.197867062883 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.198067263083 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.198067263083 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.198267463283 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.198267463283 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.198467663483 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.198467663483 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.198667863684 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.198667863684 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.198868063884 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.198868063884 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.199068264084 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.199068264084 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.199268464284 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.199268464284 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.199468664484 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.199468664484 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.199668864685 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.199668864685 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

